detector,attack,category,image,logit,prob,ap,mim
AnomalyOV,deepfool,samecat,000000004108.png,-1.1178040504455566,0.2464188486337661,0.2440421696324004,0.6590420007705688
AnomalyOV,deepfool,diffcat,000000004108.png,-3.4502830505371094,0.0307604204863309,0.4787041805839742,0.4235306084156036
AnomalyOV,deepfool,samecat,000000004130.png,-2.346017360687256,0.0873828530311584,0.1509970795142187,0.0220230631530284
AnomalyOV,deepfool,diffcat,000000004130.png,0.07669498026371,0.5191643834114075,0.242761614568743,0.1547941863536834
AnomalyOV,deepfool,samecat,000000004132.png,-3.1622848510742188,0.0406099408864975,0.3903454979342914,0.790703296661377
AnomalyOV,deepfool,diffcat,000000004132.png,-0.5594186186790466,0.3636820018291473,0.4241482164005554,0.7668012976646423
AnomalyOV,deepfool,samecat,000000004140.png,-0.8725794553756714,0.2947178483009338,0.539682643629172,0.876859724521637
AnomalyOV,deepfool,diffcat,000000004140.png,-2.1650636196136475,0.1029319465160369,0.4122200357709081,0.1406823992729187
AnomalyOV,deepfool,samecat,000000004159.png,-2.3224992752075195,0.0892766490578651,0.1793758076931155,0.0454427897930145
AnomalyOV,deepfool,diffcat,000000004159.png,-0.6769353747367859,0.3369456231594085,0.7839089775597777,0.9053232073783876
AnomalyOV,deepfool,samecat,000000004175.png,-1.036253809928894,0.2618734538555145,0.592289468004493,0.8181560635566711
AnomalyOV,deepfool,diffcat,000000004175.png,-1.15655517578125,0.2392937839031219,1.0,1.0
AnomalyOV,deepfool,samecat,000000004180.png,-0.0686400234699249,0.4828467071056366,0.1268658682107848,0.0079096350818872
AnomalyOV,deepfool,diffcat,000000004180.png,-0.8504451513290405,0.2993395030498504,0.2496971309938342,0.2134497612714767
AnomalyOV,deepfool,samecat,000000004189.png,-1.0073102712631226,0.2675065696239471,0.4727590619449669,0.6433252692222595
AnomalyOV,deepfool,diffcat,000000004189.png,-0.2012180685997009,0.4498645365238189,0.7855029147192892,0.7474908232688904
AnomalyOV,deepfool,samecat,000000004211.png,-0.5228192210197449,0.3721932470798492,0.2237938243750113,0.1102218776941299
AnomalyOV,deepfool,diffcat,000000004211.png,-0.6229935884475708,0.3491009175777435,0.459902535906358,0.6189600229263306
AnomalyOV,deepfool,samecat,000000004212.png,0.4476703405380249,0.6100851893424988,0.5712095535165199,0.7430671453475952
AnomalyOV,deepfool,diffcat,000000004212.png,-3.417285680770874,0.0317595899105072,0.7619465711508657,0.820194661617279
AnomalyOV,deepfool,samecat,000000004227.png,0.1037066355347633,0.5259034633636475,0.1702353674633947,0.1606991291046142
AnomalyOV,deepfool,diffcat,000000004227.png,-0.7544859051704407,0.3198446333408355,0.3361278276890041,0.6120622754096985
AnomalyOV,deepfool,samecat,000000004229.png,-4.685643196105957,0.0091424426063895,0.2785525016684128,0.5064031481742859
AnomalyOV,deepfool,diffcat,000000004229.png,-2.4804699420928955,0.0772387012839317,0.4672938097730962,0.6998818516731262
AnomalyOV,deepfool,samecat,000000004243.png,-0.7710019946098328,0.3162623941898346,0.1631604369509265,0.172465518116951
AnomalyOV,deepfool,diffcat,000000004243.png,-2.7289822101593018,0.0612846873700618,0.3045922702520849,0.6024563312530518
AnomalyOV,deepfool,samecat,000000004244.png,-1.8241126537323,0.1389411240816116,0.1641480426063368,0.0789848044514656
AnomalyOV,deepfool,diffcat,000000004244.png,-0.5166162252426147,0.3736437857151031,0.1872201508511877,0.069647341966629
AnomalyOV,deepfool,samecat,000000004245.png,-1.893342137336731,0.1308638751506805,0.3790821905864204,0.61773282289505
AnomalyOV,deepfool,diffcat,000000004245.png,-2.481127977371216,0.0771918147802352,0.3057845024873795,0.3717944920063019
AnomalyOV,deepfool,samecat,000000004256.png,-0.2679081857204437,0.4334206879138946,0.1723308207027575,0.1436242461204528
AnomalyOV,deepfool,diffcat,000000004256.png,-1.5989662408828735,0.1681261509656906,0.1914165142493028,0.1368207484483719
AnomalyOV,deepfool,samecat,000000004260.png,-0.3648582398891449,0.4097840487957001,0.9613449982300428,0.9983493089675904
AnomalyOV,deepfool,diffcat,000000004260.png,-0.5164333581924438,0.3736866116523742,0.971615104744886,0.9609144926071168
AnomalyOV,deepfool,samecat,000000004275.png,1.6262165307998655,0.835650622844696,0.2014740742982061,0.2345153093338012
AnomalyOV,deepfool,diffcat,000000004275.png,0.8417387008666992,0.69883131980896,0.5807023547593256,0.5844006538391113
AnomalyOV,deepfool,samecat,000000004282.png,-2.9111320972442627,0.051605999469757,0.6077550053070395,0.8487840890884399
AnomalyOV,deepfool,diffcat,000000004282.png,-0.1949723660945892,0.4514107406139374,0.7829013189689852,0.9849504828453064
AnomalyOV,deepfool,samecat,000000004283.png,0.9958783388137816,0.730247437953949,0.259116554132851,0.2309866994619369
AnomalyOV,deepfool,diffcat,000000004283.png,-1.480754852294922,0.185313418507576,0.5666122774037747,0.457340270280838
AnomalyOV,deepfool,samecat,000000004312.png,-1.7201614379882812,0.1518503725528717,0.1112310851034397,0.0767119824886322
AnomalyOV,deepfool,diffcat,000000004312.png,-0.9333471059799194,0.2822461426258087,0.2640891105912766,0.1378253549337387
AnomalyOV,deepfool,samecat,000000004331.png,-4.029176235198975,0.0174780618399381,0.418249727813321,0.1675963997840881
AnomalyOV,deepfool,diffcat,000000004331.png,-1.819557785987854,0.139486938714981,0.4460811591638188,0.1794271767139434
AnomalyOV,deepfool,samecat,000000004355.png,-0.969674825668335,0.274945318698883,0.1702019018715909,0.1596752852201461
AnomalyOV,deepfool,diffcat,000000004355.png,-0.9330291152000428,0.2823105752468109,0.403320476053576,0.5177769064903259
AnomalyOV,deepfool,samecat,000000004359.png,-2.192932844161988,0.1003869175910949,0.1335752885288534,0.1276058256626129
AnomalyOV,deepfool,diffcat,000000004359.png,-2.902888536453247,0.0520109608769416,0.1787312722618388,0.0777100324630737
AnomalyOV,deepfool,samecat,000000004360.png,-0.7172891497612,0.3279902040958404,0.5569703998209846,0.5505111813545227
AnomalyOV,deepfool,diffcat,000000004360.png,-1.978650689125061,0.1214627474546432,0.7725403996215362,0.8996917009353638
AnomalyOV,deepfool,samecat,000000004377.png,-3.1987128257751465,0.039214190095663,0.1794820659722905,0.0647938400506973
AnomalyOV,deepfool,diffcat,000000004377.png,0.7649551033973694,0.6824285984039307,0.3012695177908627,0.1690316945314407
AnomalyOV,deepfool,samecat,000000004385.png,-3.556925058364868,0.0277352221310138,0.2878182039497793,0.2419167309999466
AnomalyOV,deepfool,diffcat,000000004385.png,-4.341561794281006,0.0128489397466182,0.4579297106536156,0.6475743651390076
AnomalyOV,deepfool,samecat,000000004386.png,0.216491088271141,0.5539124011993408,0.6412428800923952,0.5198109149932861
AnomalyOV,deepfool,diffcat,000000004386.png,-3.1861369609832764,0.0396907590329647,0.903224086424882,0.9179064035415648
AnomalyOV,deepfool,samecat,000000004394.png,-0.4460529386997223,0.3902996182441711,0.3857462984584555,0.5420817732810974
AnomalyOV,deepfool,diffcat,000000004394.png,-1.4528640508651731,0.1895611733198166,0.4156588259194019,0.2628106474876404
AnomalyOV,deepfool,samecat,000000004410.png,-0.8009157776832581,0.3098296523094177,0.3808673412265004,0.41327765583992
AnomalyOV,deepfool,diffcat,000000004410.png,-0.8477129936218262,0.2999128401279449,0.3474226563294275,0.4224976003170013
AnomalyOV,deepfool,samecat,000000004421.png,-1.4972184896469116,0.1828407347202301,0.1694717392996008,0.0603712871670722
AnomalyOV,deepfool,diffcat,000000004421.png,-1.936975717544556,0.1259804815053939,0.2744653359076973,0.3348467051982879
AnomalyOV,deepfool,samecat,000000004424.png,-1.481947660446167,0.1851334273815155,0.7600628571973072,0.6551879048347473
AnomalyOV,deepfool,diffcat,000000004424.png,-2.14849591255188,0.104471854865551,0.9300623636111428,0.9749546647071838
AnomalyOV,deepfool,samecat,000000004428.png,-2.18011212348938,0.1015506908297538,0.3190579027926447,0.1188576370477676
AnomalyOV,deepfool,diffcat,000000004428.png,2.211686849594116,0.9012940526008606,0.4500081198492386,0.329113245010376
AnomalyOV,deepfool,samecat,000000004442.png,-3.3269848823547363,0.0346569642424583,0.8487426575707138,0.8589081764221191
AnomalyOV,deepfool,diffcat,000000004442.png,2.101470708847046,0.8910460472106934,0.98834719374216,0.9923746585845948
AnomalyOV,deepfool,samecat,000000004463.png,-0.1422142535448074,0.4645062685012817,0.5057427755492854,0.4593355357646942
AnomalyOV,deepfool,diffcat,000000004463.png,-0.1575425416231155,0.4606956541538238,0.769800130010665,0.6987905502319336
AnomalyOV,deepfool,samecat,000000004471.png,-0.121656134724617,0.4696234166622162,0.1790026314098876,0.1133898943662643
AnomalyOV,deepfool,diffcat,000000004471.png,-0.9676940441131592,0.2753403484821319,0.1900925331459259,0.1827344745397567
AnomalyOV,deepfool,samecat,000000004488.png,-1.2761577367782593,0.2182049602270126,0.1729871440474963,0.138749748468399
AnomalyOV,deepfool,diffcat,000000004488.png,-0.2674974203109741,0.4335215985774994,0.4070914512221301,0.4067444503307342
AnomalyOV,deepfool,samecat,000000004490.png,-2.842941999435425,0.0550472997128963,0.5877411751263667,0.6151487231254578
AnomalyOV,deepfool,diffcat,000000004490.png,-3.2862415313720703,0.0360462144017219,0.5186431231517328,0.7979544401168823
AnomalyOV,deepfool,samecat,000000004497.png,-4.021500110626221,0.0176103692501783,0.6808902783394047,0.6482776999473572
AnomalyOV,deepfool,diffcat,000000004497.png,-3.652477979660034,0.0252715907990932,0.8120025653091,0.8156072497367859
AnomalyOV,deepfool,samecat,000000004508.png,-1.7488802671432495,0.1481884866952896,0.1437082190253532,0.1014098078012466
AnomalyOV,deepfool,diffcat,000000004508.png,-2.011434316635132,0.1180076152086258,0.2071129383749323,0.4133544862270355
AnomalyOV,deepfool,samecat,000000004509.png,-0.4922567903995514,0.3793620765209198,0.2566066699127223,0.4579920768737793
AnomalyOV,deepfool,diffcat,000000004509.png,-1.7444665431976318,0.1487464904785156,0.570682132689739,0.7217659950256348
AnomalyOV,deepfool,samecat,000000004527.png,-2.950069665908813,0.0497332215309143,0.1445242173163555,0.0357349514961242
AnomalyOV,deepfool,diffcat,000000004527.png,-2.25396990776062,0.0950075760483741,0.5647211805069234,0.6157523393630981
AnomalyOV,deepfool,samecat,000000004535.png,-2.26509976387024,0.0940549224615097,0.248916337084068,0.1372135430574417
AnomalyOV,deepfool,diffcat,000000004535.png,-0.0890710949897766,0.4777469635009765,0.6137977036647702,0.6349860429763794
AnomalyOV,deepfool,samecat,000000004537.png,-1.287350058555603,0.216301679611206,0.3418490091047867,0.2778373956680298
AnomalyOV,deepfool,diffcat,000000004537.png,-0.5285395979881287,0.3708575665950775,0.4485695469812526,0.3676750957965851
AnomalyOV,deepfool,samecat,000000004554.png,-3.6899375915527344,0.0243650786578655,0.3767421044335204,0.3548640310764313
AnomalyOV,deepfool,diffcat,000000004554.png,-3.1146512031555176,0.0425069369375705,0.4154148691843189,0.705542802810669
AnomalyOV,deepfool,samecat,000000004567.png,-3.700897455215454,0.0241059008985757,0.2474350567595425,0.2774991393089294
AnomalyOV,deepfool,diffcat,000000004567.png,-0.1717599034309387,0.4571652710437774,0.3091996170471463,0.4435165822505951
AnomalyOV,deepfool,samecat,000000004571.png,-0.6110782623291016,0.3518132865428924,0.1078243334646755,0.0830768421292305
AnomalyOV,deepfool,diffcat,000000004571.png,0.7019323706626892,0.6686160564422607,0.1627529880665858,0.0245209205895662
AnomalyOV,deepfool,samecat,000000004592.png,-4.595085620880127,0.0100003387778997,0.4917410803798631,0.4565935730934143
AnomalyOV,deepfool,diffcat,000000004592.png,2.6482532024383545,0.9339032173156738,0.6740555112201977,0.6745859384536743
AnomalyOV,deepfool,samecat,000000004608.png,-3.07845139503479,0.0440049171447753,0.1865800500886446,0.0752899944782257
AnomalyOV,deepfool,diffcat,000000004608.png,-1.888388633728028,0.1314283013343811,0.325485505861229,0.2098924070596695
AnomalyOV,deepfool,samecat,000000004616.png,-0.1207813173532486,0.469841331243515,0.1989169780775092,0.0918091684579849
AnomalyOV,deepfool,diffcat,000000004616.png,-0.5952907800674438,0.3554218411445617,0.3359234488615671,0.2400826811790466
AnomalyOV,deepfool,samecat,000000004620.png,-2.323399305343628,0.0892034918069839,0.1924054180387186,0.0742616578936576
AnomalyOV,deepfool,diffcat,000000004620.png,-3.2656641006469727,0.0367680825293064,0.2415405207378281,0.3165700733661651
AnomalyOV,deepfool,samecat,000000004622.png,-0.6954513788223267,0.3328214883804321,0.2162681813069796,0.0998833626508712
AnomalyOV,deepfool,diffcat,000000004622.png,-0.6358908414840698,0.3461760282516479,0.2185246371675659,0.0251571536064147
AnomalyOV,deepfool,samecat,000000004665.png,-0.8033747673034668,0.3093040883541107,0.4225225002347361,0.6370000839233398
AnomalyOV,deepfool,diffcat,000000004665.png,-0.6907555460929871,0.3338650166988373,0.4779904755480412,0.1574301421642303
AnomalyOV,deepfool,samecat,000000004673.png,-0.3919392228126526,0.4032505452632904,0.2792290688271707,0.1420212686061859
AnomalyOV,deepfool,diffcat,000000004673.png,-1.0090785026550293,0.2671602368354797,0.4316743757308173,0.5291263461112976
AnomalyOV,deepfool,samecat,000000004694.png,-0.8428322076797485,0.300938606262207,0.3333373124680534,0.1784276962280273
AnomalyOV,deepfool,diffcat,000000004694.png,-0.5216212272644043,0.3724732100963592,0.9445945497627116,0.9969772696495056
AnomalyOV,deepfool,samecat,000000004706.png,-1.2916961908340454,0.2155658453702926,0.0957523559184711,0.0741599276661872
AnomalyOV,deepfool,diffcat,000000004706.png,-0.6629278063774109,0.3400822281837463,0.3616326669882167,0.5268800258636475
AnomalyOV,deepfool,samecat,000000004711.png,0.2939368188381195,0.5729596018791199,0.3346767095140154,0.0838965103030204
AnomalyOV,deepfool,diffcat,000000004711.png,-0.1216154843568801,0.4696335792541504,0.7541852603003217,0.6173915266990662
AnomalyOV,deepfool,samecat,000000004714.png,-1.3510583639144895,0.2056974023580551,0.3067328407782301,0.1388201862573623
AnomalyOV,deepfool,diffcat,000000004714.png,-1.315732717514038,0.2115291506052017,0.3917910753329541,0.2964741885662079
AnomalyOV,deepfool,samecat,000000004731.png,-3.653152704238892,0.0252549760043621,0.2943143992354973,0.436072826385498
AnomalyOV,deepfool,diffcat,000000004731.png,-2.38359808921814,0.0844320058822631,0.2299242437362423,0.4689422249794006
AnomalyOV,deepfool,samecat,000000004739.png,-2.566697835922241,0.0713126882910728,0.1799413347663882,0.1037033945322036
AnomalyOV,deepfool,diffcat,000000004739.png,-0.9511380195617676,0.278656005859375,0.3827805030934639,0.3956298530101776
AnomalyOV,deepfool,samecat,000000004764.png,-1.1055786609649658,0.2486960738897323,0.5744187201626365,0.3487459719181061
AnomalyOV,deepfool,diffcat,000000004764.png,-0.6199042797088623,0.3498032093048095,0.924851073343982,0.9809078574180604
AnomalyOV,deepfool,samecat,000000004796.png,-4.107761859893799,0.0161784905940294,0.874138309849655,0.8357637524604797
AnomalyOV,deepfool,diffcat,000000004796.png,-2.972968101501465,0.0486621335148811,0.9162910259801188,0.9387640357017516
AnomalyOV,deepfool,samecat,000000004809.png,-0.2556342780590057,0.4364372193813324,0.1487603259254367,0.0027334347832947
AnomalyOV,deepfool,diffcat,000000004809.png,-1.447813630104065,0.1903382837772369,0.220683946302532,0.1972787529230117
AnomalyOV,deepfool,samecat,000000004820.png,0.1217945665121078,0.5304110646247864,0.8043326165650905,0.8074772953987122
AnomalyOV,deepfool,diffcat,000000004820.png,-1.6176986694335938,0.165522500872612,0.776851798803115,0.9098095297813416
AnomalyOV,deepfool,samecat,000000004823.png,-1.1470615863800049,0.2410261929035186,0.4615758028358337,0.6322060823440552
AnomalyOV,deepfool,diffcat,000000004823.png,-0.3722943365573883,0.4079867303371429,0.556741559283378,0.5937808156013489
AnomalyOV,deepfool,samecat,000000004827.png,-1.357624888420105,0.204626590013504,0.6193812069956677,0.4658719599246979
AnomalyOV,deepfool,diffcat,000000004827.png,-1.3059674501419067,0.2131624221801757,0.9172119593018072,0.964977204799652
AnomalyOV,deepfool,samecat,000000004834.png,-2.211477518081665,0.0987245291471481,0.1764133929368757,0.1754239201545715
AnomalyOV,deepfool,diffcat,000000004834.png,-1.7701750993728638,0.1455205529928207,0.2853380144803994,0.3876058161258697
AnomalyOV,deepfool,samecat,000000004844.png,-3.6248834133148193,0.0259603057056665,0.1258981685723498,0.0700947567820549
AnomalyOV,deepfool,diffcat,000000004844.png,-3.601982593536377,0.0265457145869731,0.2904093543152087,0.6469349265098572
AnomalyOV,deepfool,samecat,000000004904.png,-2.2631123065948486,0.0942244157195091,0.1346808826942308,0.1235385537147522
AnomalyOV,deepfool,diffcat,000000004904.png,-2.2279131412506104,0.0972717404365539,0.1818325248568115,0.2142927944660186
AnomalyOV,deepfool,samecat,000000004916.png,-1.2804259061813354,0.2174777239561081,0.1906083469315819,0.1601892858743667
AnomalyOV,deepfool,diffcat,000000004916.png,-2.1630563735961914,0.1031174436211586,0.2248990167651802,0.1465396136045456
AnomalyOV,deepfool,samecat,000000004956.png,-3.962771892547608,0.0186556950211524,0.3352100155635313,0.108840212225914
AnomalyOV,deepfool,diffcat,000000004956.png,-4.623128890991211,0.0097264824435114,0.6399343185177531,0.6879726052284241
AnomalyOV,deepfool,samecat,000000004963.png,-2.7134580612182617,0.0621838830411434,0.1556067051885148,0.0308548901230096
AnomalyOV,deepfool,diffcat,000000004963.png,-2.387509346008301,0.0841301456093788,0.1378130322274476,0.1008037328720092
AnomalyOV,deepfool,samecat,000000004972.png,-2.406411647796631,0.0826850831508636,0.271640244295064,0.4023461639881134
AnomalyOV,deepfool,diffcat,000000004972.png,-1.8285928964614868,0.1384059935808181,0.3636766383983893,0.4972152709960937
AnomalyOV,deepfool,samecat,000000004975.png,-1.5958141088485718,0.1685674637556076,0.1068331170077188,0.0523617230355739
AnomalyOV,deepfool,diffcat,000000004975.png,-1.4794212579727173,0.1855148375034332,0.139352402969882,0.1549386233091354
AnomalyOV,deepfool,samecat,000000004978.png,-2.5760817527771,0.0706937089562416,0.732707096208953,0.9304384589195251
AnomalyOV,deepfool,diffcat,000000004978.png,-1.133862853050232,0.2434489428997039,0.6073086438892831,0.4696958363056183
AnomalyOV,deepfool,samecat,000000004988.png,-3.167715311050415,0.040398895740509,0.3558580219409635,0.166111946105957
AnomalyOV,deepfool,diffcat,000000004988.png,0.5066186785697937,0.6240134835243225,0.4075979975722531,0.343032032251358
AnomalyOV,deepfool,samecat,000000004993.png,0.3441998064517975,0.5852103233337402,0.507153236300805,0.4718774259090423
AnomalyOV,deepfool,diffcat,000000004993.png,-1.238208532333374,0.2247479557991027,0.7432117693738668,0.7358696460723877
AnomalyOV,deepfool,samecat,000000005018.png,-1.9124541282653809,0.1287053972482681,0.2545285208018115,0.1367172598838806
AnomalyOV,deepfool,diffcat,000000005018.png,-0.3547874093055725,0.4122219681739807,0.3716501017457795,0.2998549938201904
AnomalyOV,deepfool,samecat,000000005021.png,-1.6114600896835327,0.166385993361473,0.1155227104754871,0.0412921458482742
AnomalyOV,deepfool,diffcat,000000005021.png,-0.5518392324447632,0.3654378056526184,0.3319369204367653,0.3442725241184234
AnomalyOV,deepfool,samecat,000000005038.png,-3.158022403717041,0.0407763347029686,0.3992326370503323,0.8031126260757446
AnomalyOV,deepfool,diffcat,000000005038.png,-3.465745210647583,0.030302757397294,0.4974216521160413,0.3167729377746582
AnomalyOV,deepfool,samecat,000000005083.png,-2.080491781234741,0.111007422208786,0.4109367207788191,0.6169728636741638
AnomalyOV,deepfool,diffcat,000000005083.png,-2.653029441833496,0.0658025369048118,0.6530176035294013,0.93289715051651
AnomalyOV,deepfool,samecat,000000005094.png,-1.880253314971924,0.1323597729206085,0.1999109941998614,0.2251575142145156
AnomalyOV,deepfool,diffcat,000000005094.png,-2.2236390113830566,0.0976476967334747,0.3126234387006627,0.3206958472728729
AnomalyOV,deepfool,samecat,000000005111.png,-1.1486936807632446,0.2407277673482895,0.3366004378081605,0.4480364620685577
AnomalyOV,deepfool,diffcat,000000005111.png,-0.7099415063858032,0.3296117484569549,0.4566108578081512,0.5013293623924255
AnomalyOV,deepfool,samecat,000000005113.png,-1.0910762548446655,0.2514156699180603,0.211096938945242,0.1090271398425102
AnomalyOV,deepfool,diffcat,000000005113.png,-1.1967978477478027,0.2320453375577926,0.4082365646131088,0.1997525840997696
AnomalyOV,deepfool,samecat,000000005115.png,-0.5034574866294861,0.3767284750938415,0.4185114134405743,0.5838615298271179
AnomalyOV,deepfool,diffcat,000000005115.png,-2.003751516342163,0.1188096031546592,0.4522262153798724,0.3494426906108856
AnomalyOV,deepfool,samecat,000000005124.png,-2.774224042892456,0.0587330609560012,0.1472174550581609,0.0293350089341402
AnomalyOV,deepfool,diffcat,000000005124.png,-1.881275296211243,0.1322424560785293,0.4744631117720366,0.7652210593223572
AnomalyOV,deepfool,samecat,000000005131.png,-1.5362166166305542,0.1770859509706497,0.123940678223394,0.0960020422935485
AnomalyOV,deepfool,diffcat,000000005131.png,-2.7145891189575195,0.0621179603040218,0.2775527166806102,0.3438951671123504
AnomalyOV,deepfool,samecat,000000005139.png,-0.5846912860870361,0.3578538596630096,0.4055754778371499,0.6541798710823059
AnomalyOV,deepfool,diffcat,000000005139.png,1.762634038925171,0.8535392880439758,0.5155706172442853,0.3689943552017212
AnomalyOV,deepfool,samecat,000000005142.png,-2.235572338104248,0.0966012552380561,0.4581444834204508,0.4964599013328552
AnomalyOV,deepfool,diffcat,000000005142.png,0.545601487159729,0.6331145167350769,0.8626177501116553,0.8737156391143799
AnomalyOV,deepfool,samecat,000000005152.png,-0.086763672530651,0.478322684764862,0.2724737596858865,0.0537095703184604
AnomalyOV,deepfool,diffcat,000000005152.png,-3.1494932174682617,0.0411112494766712,0.5274273270118011,0.0872281938791275
AnomalyOV,deepfool,samecat,000000005154.png,-1.548667311668396,0.175278827548027,0.5376058047534362,0.2853109836578369
AnomalyOV,deepfool,diffcat,000000005154.png,-1.3904739618301392,0.1993321031332016,0.7981760461154159,0.8903008103370667
AnomalyOV,deepfool,samecat,000000005165.png,-1.318137764930725,0.2111282795667648,0.3256102548716006,0.428070068359375
AnomalyOV,deepfool,diffcat,000000005165.png,-2.492593288421631,0.0763790532946586,0.3651718648598543,0.5915495753288269
AnomalyOV,deepfool,samecat,000000005169.png,-2.261186122894287,0.0943889319896698,0.8234908991982739,0.9312462210655212
AnomalyOV,deepfool,diffcat,000000005169.png,-1.707891821861267,0.1534373611211776,0.8276670372977744,0.797493577003479
AnomalyOV,deepfool,samecat,000000005172.png,-1.342007756233215,0.2071800827980041,0.8436801142065824,0.9652053117752076
AnomalyOV,deepfool,diffcat,000000005172.png,-1.897712469100952,0.1303675919771194,0.8844182426562864,0.8628660440444946
AnomalyOV,deepfool,samecat,000000005174.png,-0.3407679498195648,0.4156229496002197,0.3532360082832043,0.0850842371582984
AnomalyOV,deepfool,diffcat,000000005174.png,-5.274167537689209,0.0050961156375706,0.4201708806100113,0.2104308903217315
AnomalyOV,deepfool,samecat,000000005180.png,-1.7190285921096802,0.1519963294267654,0.7257148835894579,0.955048680305481
AnomalyOV,deepfool,diffcat,000000005180.png,-1.1660465002059937,0.2375703454017639,0.7142724906900295,0.7369005084037781
AnomalyOV,deepfool,samecat,000000005205.png,-2.857774496078491,0.054280836135149,0.1072858101553294,0.028779499232769
AnomalyOV,deepfool,diffcat,000000005205.png,-2.054064989089966,0.1136422827839851,0.1871154856629289,0.0893051773309707
AnomalyOV,deepfool,samecat,000000005219.png,-3.1395184993743896,0.0415062718093395,0.2138882424597199,0.2892311513423919
AnomalyOV,deepfool,diffcat,000000005219.png,-2.245169162750244,0.0957669764757156,0.3903819768993958,0.3850521147251129
AnomalyOV,deepfool,samecat,000000005244.png,-1.91852867603302,0.1280257254838943,0.2453604447257031,0.0217752326279878
AnomalyOV,deepfool,diffcat,000000005244.png,0.2026544958353042,0.5504909753799438,0.3304270617334768,0.1661107093095779
AnomalyOV,deepfool,samecat,000000005245.png,-4.370203018188477,0.0124906823039054,0.2256895477215927,0.1359068304300308
AnomalyOV,deepfool,diffcat,000000005245.png,-4.433090686798096,0.0117382984608411,0.4359561814605217,0.4167532324790954
AnomalyOV,deepfool,samecat,000000005247.png,-1.7258473634719849,0.151119515299797,0.4350995740675684,0.481522798538208
AnomalyOV,deepfool,diffcat,000000005247.png,1.6266309022903442,0.8357076048851013,0.675068453392749,0.7979528903961182
AnomalyOV,deepfool,samecat,000000005263.png,-7.183531761169434,0.0007584069389849,0.480401103920282,0.299459308385849
AnomalyOV,deepfool,diffcat,000000005263.png,-3.21714448928833,0.0385256186127662,0.6374870327652506,0.4663763642311096
AnomalyOV,deepfool,samecat,000000005278.png,0.7934219837188721,0.6885656714439392,0.3160625865063,0.3809646070003509
AnomalyOV,deepfool,diffcat,000000005278.png,-2.076857566833496,0.1113665774464607,0.4634906359058223,0.4635515809059143
AnomalyOV,deepfool,samecat,000000005288.png,-1.652188777923584,0.1608133614063263,0.4662041286783683,0.1829831004142761
AnomalyOV,deepfool,diffcat,000000005288.png,-1.256998062133789,0.2214910835027694,0.9848453989335196,0.9830662608146667
AnomalyOV,deepfool,samecat,000000005303.png,-2.6072912216186523,0.0686706453561782,0.2231895815284865,0.1927686184644699
AnomalyOV,deepfool,diffcat,000000005303.png,-0.9688040018081664,0.2751189470291137,0.472806359651358,0.3638907670974731
AnomalyOV,deepfool,samecat,000000005325.png,-2.381442070007324,0.0845988243818283,0.130426431350586,0.1847780644893646
AnomalyOV,deepfool,diffcat,000000005325.png,-2.522534847259521,0.0742934271693229,0.1854992294894739,0.1998451650142669
AnomalyOV,deepfool,samecat,000000005326.png,-3.1960673332214355,0.0393139831721782,0.4109148763749282,0.7441719770431519
AnomalyOV,deepfool,diffcat,000000005326.png,-2.243006467819214,0.095954418182373,0.7260464127160927,0.8586511611938477
AnomalyOV,deepfool,samecat,000000005340.png,-1.6439369916915894,0.1619300693273544,0.4552236161888822,0.7523546814918518
AnomalyOV,deepfool,diffcat,000000005340.png,-0.3027876913547516,0.4248761236667633,0.5137604669672441,0.6310835480690002
AnomalyOV,deepfool,samecat,000000005344.png,-2.5927224159240723,0.0696082636713981,0.1005618980992795,0.0088683255016803
AnomalyOV,deepfool,diffcat,000000005344.png,-3.190347909927368,0.0395305678248405,0.1892772771296106,0.1346883177757263
AnomalyOV,deepfool,samecat,000000005355.png,-3.766105175018311,0.0226185824722051,0.2452662368239663,0.1282808929681778
AnomalyOV,deepfool,diffcat,000000005355.png,-3.7460319995880127,0.0230666194111108,0.3434680517112492,0.3523508608341217
AnomalyOV,deepfool,samecat,000000005356.png,-2.9488320350646973,0.0497917383909225,0.3524730065396669,0.1815973222255706
AnomalyOV,deepfool,diffcat,000000005356.png,-0.4700576961040497,0.3846026062965393,0.757131960976964,0.7294926047325134
AnomalyOV,deepfool,samecat,000000005362.png,-4.248074531555176,0.0140903498977422,0.1678899223123401,0.1178113743662834
AnomalyOV,deepfool,diffcat,000000005362.png,-5.282254695892334,0.0050552762113511,0.3255684362636558,0.4856084883213043
AnomalyOV,deepfool,samecat,000000005383.png,1.040385603904724,0.7389243841171265,0.3216225342341796,0.32237508893013
AnomalyOV,deepfool,diffcat,000000005383.png,-0.8832340836524963,0.292508065700531,0.4009195569959929,0.2354815602302551
AnomalyOV,deepfool,samecat,000000005430.png,-0.7196215391159058,0.3274763226509094,0.293831183037178,0.0787789076566696
AnomalyOV,deepfool,diffcat,000000005430.png,-1.8298768997192385,0.1382529288530349,0.3644982322214304,0.229897141456604
AnomalyOV,deepfool,samecat,000000005434.png,-3.4881393909454346,0.029651591554284,0.1846966265983372,0.2971469163894653
AnomalyOV,deepfool,diffcat,000000005434.png,-0.1806197315454483,0.4549674391746521,0.4719412240362514,0.5975418090820312
